adm1_name,date,weather_lat,weather_lon,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
BALI,2010-08-01,-8.385,115.15,24.37,28.69,21.57,3.35,85.59,1.7,20.06
BALI,2010-09-01,-8.385,115.15,25.08,29.42,22.17,7.46,86.61,1.51,20.08
BALI,2010-10-01,-8.385,115.15,25.37,29.28,22.5,7.61,86.11,1.4,20.39
BALI,2010-11-01,-8.385,115.15,26.05,30.69,23.22,4.36,83.64,1.09,20.48
BALI,2010-12-01,-8.385,115.15,25.19,29.38,22.69,12.83,86.82,1.15,15.78
BALI,2011-01-01,-8.385,115.15,24.79,28.65,22.64,8.83,88.71,1.36,17.36
BALI,2011-02-01,-8.385,115.15,24.95,28.8,22.61,7.29,87.28,1.32,17.51
BALI,2011-03-01,-8.385,115.15,25.13,29.88,22.86,7.63,86.49,1.09,18.25
BALI,2011-04-01,-8.385,115.15,25.03,29.16,22.8,8.52,87.36,1.16,16.97
BALI,2011-05-01,-8.385,115.15,24.8,28.73,21.94,4.02,86.6,1.38,17.62
BALI,2011-06-01,-8.385,115.15,23.28,27.94,20.16,0.74,84.39,1.74,18.08
BALI,2011-07-01,-8.385,115.15,23.06,27.67,19.54,0.59,84.4,1.65,18.57
BALI,2011-08-01,-8.385,115.15,22.93,28.09,19.91,0.08,81.73,1.69,20.99
BALI,2011-09-01,-8.385,115.15,23.81,28.76,21.07,0.05,81.16,1.61,22.28
BALI,2011-10-01,-8.385,115.15,25.07,30.52,20.87,1.36,81.15,1.34,22.3
BALI,2011-11-01,-8.385,115.15,25.79,31.2,22.74,4.5,84.03,1.11,20.56
BALI,2011-12-01,-8.385,115.15,25.91,30.89,23.03,9.8,84.37,1.07,18.67
BALI,2012-01-01,-8.385,115.15,25.09,29.03,23.15,14.03,87.72,1.24,16.06
BALI,2012-02-01,-8.385,115.15,25.39,30.05,22.45,6.82,85.38,1.06,20.38
BALI,2012-03-01,-8.385,115.15,25.07,28.86,22.63,10.55,86.99,1.33,16.7
BALI,2012-04-01,-8.385,115.15,25.5,29.14,22.29,1.84,84.74,1.26,21.49
BALI,2012-05-01,-8.385,115.15,24.59,28.4,21.77,3.86,86.11,1.72,17.29
BALI,2012-06-01,-8.385,115.15,23.41,27.99,20.11,0.33,84.48,1.65,18.02
BALI,2012-07-01,-8.385,115.15,22.58,26.62,20.11,1.09,83.4,1.83,17.8
BALI,2012-08-01,-8.385,115.15,22.71,26.98,19.27,0.1,81.79,1.76,20.99
BALI,2012-09-01,-8.385,115.15,23.87,28.97,19.99,1.44,80.75,1.43,23.12
BALI,2012-10-01,-8.385,115.15,25.65,31.67,21.56,0.37,79.21,1.35,24.26
BALI,2012-11-01,-8.385,115.15,26.36,31.66,23.48,3.23,81.25,1.11,22.31
BALI,2012-12-01,-8.385,115.15,25.9,30.36,23.19,6.78,85.12,0.94,19.12
BALI,2013-01-01,-8.385,115.15,25.35,29.35,22.92,17.4,87.88,1.38,18.33
BALI,2013-02-01,-8.385,115.15,25.8,30.35,22.97,7.25,85.5,1.05,19.67
BALI,2013-03-01,-8.385,115.15,25.87,30.38,23.23,5.63,84.79,1.08,20.78
BALI,2013-04-01,-8.385,115.15,25.83,29.54,23.11,3.89,85.73,1.14,18.84
BALI,2013-05-01,-8.385,115.15,25.54,29.3,22.66,4.31,86.93,1.16,17.06
BALI,2013-06-01,-8.385,115.15,25.33,28.7,23.41,5.54,87.4,1.18,15.93
BALI,2013-07-01,-8.385,115.15,23.88,27.4,20.61,3.5,85.25,1.91,17.08
BALI,2013-08-01,-8.385,115.15,23.42,27.97,19.55,0.44,82.72,1.73,20.8
BALI,2013-09-01,-8.385,115.15,23.82,28.2,20.98,0.09,81.61,1.7,22.92
BALI,2013-10-01,-8.385,115.15,25.44,30.93,21.64,0.27,80.07,1.32,24.06
BALI,2013-11-01,-8.385,115.15,25.72,31.35,22.81,6.46,82.76,1.14,19.84
BALI,2013-12-01,-8.385,115.15,25.55,30.21,22.65,11.02,84.87,1.17,18.02
BALI,2014-01-01,-8.385,115.15,25.15,29.21,22.6,12.07,87.08,1.47,17.93
BALI,2014-02-01,-8.385,115.15,25.17,29.23,22.16,8.66,85.69,1.1,18.9
BALI,2014-03-01,-8.385,115.15,26.03,30.28,23.03,2.83,82.31,0.86,22.12
BALI,2014-04-01,-8.385,115.15,25.84,30.02,22.54,3.23,84.91,1.02,20.4
BALI,2014-05-01,-8.385,115.15,25.81,30.38,22.71,0.92,84.5,1.5,19.46
BALI,2014-06-01,-8.385,115.15,24.75,29.04,21.65,0.49,84.89,1.71,17.15
BALI,2014-07-01,-8.385,115.15,23.82,28.29,19.09,2.24,83.45,1.76,17.18
BALI,2014-08-01,-8.385,115.15,23.7,28.35,20.44,0.32,80.91,1.88,20.6
BALI,2014-09-01,-8.385,115.15,24.17,29.85,19.5,0.02,77.51,1.49,23.96
BALI,2014-10-01,-8.385,115.15,25.71,31.58,21.33,0.38,75.67,1.29,24.84
BALI,2014-11-01,-8.385,115.15,26.78,32.88,23.04,4.15,78.11,1.27,22.88
BALI,2014-12-01,-8.385,115.15,25.85,30.48,22.94,10.73,85.42,1.01,18.58
BALI,2015-01-01,-8.385,115.15,25.22,29.74,22.6,8.86,86.58,1.38,18.93
BALI,2015-02-01,-8.385,115.15,25.49,30.07,22.81,6.4,83.48,0.97,20.55
BALI,2015-03-01,-8.385,115.15,25.54,30.54,22.62,8.32,84.61,0.96,20.15
BALI,2015-04-01,-8.385,115.15,25.57,30.3,23.08,4.04,85.96,0.97,17.73
BALI,2015-05-01,-8.385,115.15,24.82,28.76,20.78,1.84,84.05,1.45,19.69
BALI,2015-06-01,-8.385,115.15,23.98,27.89,20.92,0.74,84.94,1.68,18.2
BALI,2015-07-01,-8.385,115.15,23.28,27.59,19.96,0.06,83.63,1.54,19.16
BALI,2015-08-01,-8.385,115.15,23.44,27.97,20.14,0.19,81.61,1.65,20.94
BALI,2015-09-01,-8.385,115.15,24.23,30.03,20.46,0.02,77.63,1.5,24.09
BALI,2015-10-01,-8.385,115.15,25.82,32.08,21.83,0.01,74.66,1.25,25.16
BALI,2015-11-01,-8.385,115.15,27.07,33.24,22.87,0.96,76.28,1.11,24.18
BALI,2015-12-01,-8.385,115.15,26.65,32.99,23.71,6.42,81.67,1.04,20.43
BALI,2016-01-01,-8.385,115.15,26.91,32.56,23.11,5.35,79.73,1.07,21.51
BALI,2016-02-01,-8.385,115.15,26.13,31.26,23.88,13.11,85.42,0.87,18.42
BALI,2016-03-01,-8.385,115.15,26.85,31.44,23.76,4.43,82.24,0.81,21.15
BALI,2016-04-01,-8.385,115.15,26.56,30.24,24.17,2.28,83.84,1.27,20.84
BALI,2016-05-01,-8.385,115.15,26.22,30.14,23.16,3.54,86.01,1.3,18.85
BALI,2016-06-01,-8.385,115.15,25.58,29.45,22.93,5.82,85.06,1.38,17.46
BALI,2016-07-01,-8.385,115.15,25.19,29.41,22.35,2.97,84.84,1.57,17.84
BALI,2016-08-01,-8.385,115.15,24.66,29.92,20.54,2.3,82.02,1.62,20.61
BALI,2016-09-01,-8.385,115.15,25.63,30.7,22.6,6.65,82.95,1.42,22.55
BALI,2016-10-01,-8.385,115.15,26.05,30.99,23.01,3.4,83.24,1.18,22.07
BALI,2016-11-01,-8.385,115.15,26.23,31.28,23.81,6.61,83.84,1.1,21.38
BALI,2016-12-01,-8.385,115.15,25.55,29.42,23.22,11.64,86.27,1.35,16.59
BALI,2017-01-01,-8.385,115.15,25.21,29.03,22.98,10.4,87.37,1.15,18.13
BALI,2017-02-01,-8.385,115.15,25.3,29.7,22.74,10.07,86.5,1.33,19.52
BALI,2017-03-01,-8.385,115.15,25.71,30.08,23.46,6.67,84.49,0.96,19.26
BALI,2017-04-01,-8.385,115.15,25.59,30.03,22.41,3.99,85.4,1.17,19.76
BALI,2017-05-01,-8.385,115.15,25.03,28.78,21.83,2.39,85.46,1.67,18.48
BALI,2017-06-01,-8.385,115.15,24.3,27.92,21.33,4.35,87.23,1.72,16.8
BALI,2017-07-01,-8.385,115.15,23.72,28.04,21.1,1.73,85.98,1.8,17.35
BALI,2017-08-01,-8.385,115.15,23.52,27.72,20.66,0.47,83.69,1.79,20.48
BALI,2017-09-01,-8.385,115.15,24.41,29.44,20.73,0.34,82.08,1.56,22.76
BALI,2017-10-01,-8.385,115.15,25.59,30.66,22.46,2.46,82.06,1.47,22.98
BALI,2017-11-01,-8.385,115.15,25.89,32.0,22.98,10.79,85.11,1.17,17.87
BALI,2017-12-01,-8.385,115.15,25.59,30.51,23.06,12.97,86.49,1.16,17.46
BALI,2018-01-01,-8.385,115.15,25.15,29.67,22.27,15.29,88.26,1.22,16.89
BALI,2018-02-01,-8.385,115.15,25.15,29.44,22.91,10.49,87.2,1.24,20.49
BALI,2018-03-01,-8.385,115.15,25.69,29.81,23.03,4.99,84.6,0.91,21.48
BALI,2018-04-01,-8.385,115.15,26.06,29.93,22.92,1.12,84.01,1.32,22.35
BALI,2018-05-01,-8.385,115.15,24.96,28.89,21.91,0.26,84.3,1.71,19.73
BALI,2018-06-01,-8.385,115.15,24.22,28.7,21.68,0.9,85.24,1.72,17.25
BALI,2018-07-01,-8.385,115.15,23.32,27.42,19.99,0.98,83.01,1.77,18.62
BALI,2018-08-01,-8.385,115.15,23.21,28.06,19.74,1.55,81.96,1.73,19.92
BALI,2018-09-01,-8.385,115.15,24.47,30.82,20.32,0.25,78.43,1.46,23.22
BALI,2018-10-01,-8.385,115.15,25.77,31.13,22.29,0.12,75.43,1.45,24.9
BALI,2018-11-01,-8.385,115.15,26.02,31.34,23.15,7.74,83.36,1.39,21.79
BALI,2018-12-01,-8.385,115.15,25.92,30.49,23.1,4.11,84.42,1.36,19.92
BALI,2019-01-01,-8.385,115.15,25.97,31.05,23.36,11.08,84.95,1.12,18.69
BALI,2019-02-01,-8.385,115.15,26.13,31.28,23.61,5.01,83.7,0.94,21.53
BALI,2019-03-01,-8.385,115.15,25.7,30.41,23.1,8.56,85.96,1.02,19.28
BALI,2019-04-01,-8.385,115.15,25.89,29.84,23.54,4.65,85.8,1.29,19.96
BALI,2019-05-01,-8.385,115.15,24.93,28.78,22.29,0.63,84.83,1.67,19.93
BALI,2019-06-01,-8.385,115.15,23.8,27.88,19.99,0.31,84.34,1.67,18.28
BALI,2019-07-01,-8.385,115.15,23.26,27.87,20.27,0.13,83.05,1.73,18.76
BALI,2019-08-01,-8.385,115.15,23.31,28.55,19.68,0.44,80.66,1.7,21.19
BALI,2019-09-01,-8.385,115.15,24.15,30.46,20.46,0.57,78.44,1.59,23.43
BALI,2019-10-01,-8.385,115.15,25.9,32.47,20.68,0.06,75.05,1.24,25.59
BALI,2019-11-01,-8.385,115.15,27.1,33.69,22.3,0.2,72.4,1.16,25.04
BALI,2019-12-01,-8.385,115.15,27.44,34.49,22.66,3.14,76.38,0.76,22.98
BALI,2020-01-01,-8.385,115.15,26.77,32.41,23.58,5.32,81.2,1.21,21.42
BALI,2020-02-01,-8.385,115.15,26.36,32.08,23.79,8.97,83.86,0.99,20.36
BALI,2020-03-01,-8.385,115.15,26.29,30.72,22.91,8.51,84.41,0.95,20.61
BALI,2020-04-01,-8.385,115.15,26.31,30.36,23.55,3.25,83.86,1.18,20.35
BALI,2020-05-01,-8.385,115.15,25.85,29.77,23.7,5.06,86.16,1.45,17.69
BALI,2020-06-01,-8.385,115.15,24.85,28.59,21.89,1.39,84.17,1.79,18.15
BALI,2020-07-01,-8.385,115.15,24.05,28.25,20.21,0.94,82.54,1.85,18.55
BALI,2020-08-01,-8.385,115.15,24.46,29.44,20.82,0.54,80.35,1.7,21.0
BALI,2020-09-01,-8.385,115.15,25.52,31.22,22.09,1.58,78.47,1.63,22.99
BALI,2020-10-01,-8.385,115.15,25.96,31.19,22.27,3.62,79.77,1.58,21.71
BALI,2020-11-01,-8.385,115.15,26.52,31.89,22.21,8.25,81.49,1.23,21.62
BALI,2020-12-01,-8.385,115.15,25.53,29.77,22.22,9.45,84.77,1.2,17.41
BALI,2021-01-01,-8.385,115.15,25.32,29.27,22.8,15.45,86.91,1.17,16.87
BALI,2021-02-01,-8.385,115.15,25.22,29.29,22.3,12.74,88.38,1.21,18.1
BALI,2021-03-01,-8.385,115.15,25.43,29.53,22.86,8.86,85.76,0.99,20.18
BALI,2021-04-01,-8.385,115.15,25.39,30.35,22.11,3.59,83.56,1.23,20.61
BALI,2021-05-01,-8.385,115.15,25.29,29.38,22.51,0.97,85.21,1.46,19.48
BALI,2021-06-01,-8.385,115.15,25.12,29.31,22.5,4.4,86.74,1.36,17.95
BALI,2021-07-01,-8.385,115.15,24.03,28.32,20.63,0.78,84.29,1.65,19.15
BALI,2021-08-01,-8.385,115.15,24.45,28.99,21.3,1.4,83.57,1.76,20.28
BALI,2021-09-01,-8.385,115.15,24.75,29.39,21.77,3.37,83.42,1.67,21.0
BALI,2021-10-01,-8.385,115.15,25.5,30.96,21.66,3.22,81.86,1.38,22.46
BALI,2021-11-01,-8.385,115.15,25.94,31.7,22.95,10.48,84.46,0.99,18.41
BALI,2021-12-01,-8.385,115.15,25.92,30.92,22.91,13.33,85.67,1.06,18.95
BALI,2022-01-01,-8.385,115.15,25.24,28.94,22.53,12.35,87.35,1.34,18.56
BALI,2022-02-01,-8.385,115.15,25.54,29.98,22.91,9.96,85.75,1.06,19.29
BALI,2022-03-01,-8.385,115.15,25.84,30.35,22.55,7.99,86.49,0.92,20.01
BALI,2022-04-01,-8.385,115.15,25.85,29.94,23.2,3.2,84.62,1.06,19.6
BALI,2022-05-01,-8.385,115.15,25.92,29.73,22.69,4.05,86.42,1.2,17.86
BALI,2022-06-01,-8.385,115.15,25.01,28.65,22.06,3.5,86.56,1.49,17.02
BALI,2022-07-01,-8.385,115.15,23.93,28.19,20.31,0.71,84.68,1.71,17.81
BALI,2022-08-01,-8.385,115.15,24.19,28.93,21.01,1.32,84.24,1.65,19.72
BALI,2022-09-01,-8.385,115.15,24.91,30.06,21.64,2.19,83.54,1.51,21.4
BALI,2022-10-01,-8.385,115.15,25.22,29.81,21.79,11.77,86.72,1.34,20.11
BALI,2022-11-01,-8.385,115.15,25.73,29.81,22.42,8.74,85.92,1.0,18.94
BALI,2022-12-01,-8.385,115.15,25.72,30.47,22.98,7.67,84.63,1.21,19.48
BALI,2023-01-01,-8.385,115.15,25.23,29.4,22.86,8.27,86.97,1.45,19.7
BALI,2023-02-01,-8.385,115.15,25.02,28.05,23.1,15.48,89.78,1.5,16.72
BALI,2023-03-01,-8.385,115.15,25.68,30.27,22.9,4.85,85.66,1.0,21.34
BALI,2023-04-01,-8.385,115.15,25.45,29.38,23.14,4.34,87.45,1.24,18.77
BALI,2023-05-01,-8.385,115.15,24.93,29.59,21.43,0.68,85.17,1.62,19.25
BALI,2023-06-01,-8.385,115.15,24.61,28.42,21.59,0.96,85.5,1.46,18.6
BALI,2023-07-01,-8.385,115.15,23.83,27.58,20.94,4.64,85.43,1.84,17.77
BALI,2023-08-01,-8.385,115.15,23.79,28.8,20.87,0.58,83.55,1.71,21.6
BALI,2023-09-01,-8.385,115.15,24.18,30.11,20.75,0.1,81.34,1.56,23.13
BALI,2023-10-01,-8.385,115.15,26.17,32.14,22.33,0.01,79.2,1.07,25.11
BALI,2023-11-01,-8.385,115.15,26.81,33.2,23.39,3.0,80.38,1.21,23.42
BALI,2023-12-01,-8.385,115.15,26.6,32.5,22.76,4.53,81.6,1.2,22.95
BALI,2024-01-01,-8.385,115.15,26.74,31.3,24.03,5.87,82.48,1.13,19.18
BALI,2024-02-01,-8.385,115.15,26.79,31.58,24.08,7.01,84.01,0.88,20.64
BALI,2024-03-01,-8.385,115.15,26.7,31.13,24.08,9.53,85.03,1.11,19.05
BALI,2024-04-01,-8.385,115.15,26.52,30.8,24.49,7.61,87.61,1.29,18.66
BALI,2024-05-01,-8.385,115.15,25.69,29.47,23.14,0.33,86.52,1.52,19.13
BALI,2024-06-01,-8.385,115.15,24.98,29.33,21.92,1.71,86.12,1.62,17.17
BALI,2024-07-01,-8.385,115.15,24.15,28.64,20.57,1.5,83.82,1.78,18.32
BALI,2024-08-01,-8.385,115.15,24.29,28.93,20.75,0.19,81.51,1.63,21.0
BALI,2024-09-01,-8.385,115.15,25.75,31.68,21.65,0.63,79.32,1.4,22.74
BALI,2024-10-01,-8.385,115.15,26.75,32.58,23.48,2.64,77.25,1.51,24.38
BALI,2024-11-01,-8.385,115.15,27.15,32.14,23.92,4.04,80.72,1.02,21.89
BALI,2024-12-01,-8.385,115.15,26.08,30.11,23.45,17.83,86.66,1.35,14.46
BALI,2025-01-01,-8.385,115.15,25.45,28.94,23.1,12.72,88.74,1.2,16.34
BALI,2025-02-01,-8.385,115.15,25.78,29.82,23.77,9.5,87.53,1.18,18.36
BALI,2025-03-01,-8.385,115.15,25.99,30.06,23.77,9.93,86.73,1.09,18.25
BALI,2025-04-01,-8.385,115.15,25.79,29.67,22.34,5.52,83.76,1.14,20.4
BALI,2025-05-01,-8.385,115.15,25.75,29.18,23.45,4.99,87.66,1.39,16.24
BALI,2025-06-01,-8.385,115.15,24.91,29.3,22.32,3.65,85.93,1.85,16.04
BALI,2025-07-01,-8.385,115.15,23.89,27.91,20.42,2.44,86.19,1.78,17.22
BALI,2025-08-01,-8.385,115.15,24.23,29.07,21.54,0.32,83.93,1.74,20.31
BALI,2025-09-01,-8.385,115.15,24.93,29.43,21.4,4.11,84.09,1.73,21.36
BALI,2025-10-01,-8.385,115.15,26.04,30.81,22.41,3.22,84.0,1.31,22.77
BALI,2025-11-01,-8.385,115.15,25.91,30.36,23.47,8.17,85.25,1.07,19.67
BALI,2025-12-01,-8.385,115.15,25.96,29.91,23.41,11.61,86.08,1.27,18.99
BANTEN,2007-01-01,-6.11,106.16,27.45,31.94,24.19,7.85,78.91,3.36,19.47
BANTEN,2007-02-01,-6.11,106.16,26.67,29.61,24.56,15.05,85.31,2.67,15.37
BANTEN,2007-03-01,-6.11,106.16,26.79,29.8,25.09,7.32,85.69,3.47,15.96
BANTEN,2007-04-01,-6.11,106.16,27.22,29.96,25.23,7.68,85.1,1.97,15.92
BANTEN,2007-05-01,-6.11,106.16,27.34,30.64,24.7,4.4,84.8,2.21,16.74
BANTEN,2007-06-01,-6.11,106.16,27.04,30.3,23.88,3.52,82.84,2.07,15.97
BANTEN,2007-07-01,-6.11,106.16,26.65,29.61,22.91,1.78,80.55,2.09,17.81
BANTEN,2007-08-01,-6.11,106.16,26.58,30.39,22.74,1.03,77.45,1.92,19.78
BANTEN,2007-09-01,-6.11,106.16,27.09,32.3,22.6,0.66,74.17,1.93,21.02
BANTEN,2007-10-01,-6.11,106.16,27.8,32.32,23.27,3.07,75.39,1.71,19.1
BANTEN,2007-11-01,-6.11,106.16,27.57,32.92,24.32,3.66,76.79,2.84,18.39
BANTEN,2007-12-01,-6.11,106.16,27.03,30.78,25.0,12.82,83.82,2.64,15.35
BANTEN,2008-01-01,-6.11,106.16,26.9,30.16,24.62,6.24,83.93,3.13,17.68
BANTEN,2008-02-01,-6.11,106.16,26.19,29.48,24.61,15.38,87.13,3.59,13.39
BANTEN,2008-03-01,-6.11,106.16,26.69,29.61,24.3,4.88,84.2,2.37,16.33
BANTEN,2008-04-01,-6.11,106.16,26.87,30.48,24.57,7.07,84.69,1.97,16.94
BANTEN,2008-05-01,-6.11,106.16,27.19,29.86,24.17,2.72,79.39,1.78,18.37
BANTEN,2008-06-01,-6.11,106.16,26.62,29.47,23.25,2.24,82.09,2.1,17.18
BANTEN,2008-07-01,-6.11,106.16,26.24,29.89,22.38,0.16,77.53,1.99,19.09
BANTEN,2008-08-01,-6.11,106.16,26.72,30.76,23.22,2.51,79.47,2.21,17.07
BANTEN,2008-09-01,-6.11,106.16,27.47,31.9,23.97,2.06,75.89,1.83,19.91
BANTEN,2008-10-01,-6.11,106.16,27.92,32.83,25.03,3.66,77.57,2.25,17.63
BANTEN,2008-11-01,-6.11,106.16,27.3,31.04,24.7,7.43,82.42,2.27,16.27
BANTEN,2008-12-01,-6.11,106.16,26.68,30.04,24.58,7.18,84.0,2.78,15.78
BANTEN,2009-01-01,-6.11,106.16,26.41,30.31,24.3,13.58,84.89,3.01,15.33
BANTEN,2009-02-01,-6.11,106.16,26.27,29.46,24.54,11.0,87.02,3.02,14.43
BANTEN,2009-03-01,-6.11,106.16,26.83,30.6,24.79,4.79,84.18,2.07,19.66
BANTEN,2009-04-01,-6.11,106.16,27.33,30.89,24.71,4.72,83.92,2.2,17.5
BANTEN,2009-05-01,-6.11,106.16,27.49,30.62,24.97,4.94,82.05,1.74,16.44
BANTEN,2009-06-01,-6.11,106.16,27.29,30.07,24.5,2.94,82.31,2.09,17.05
BANTEN,2009-07-01,-6.11,106.16,26.78,30.11,22.96,0.53,77.68,1.99,18.88
BANTEN,2009-08-01,-6.11,106.16,26.93,30.99,23.1,0.88,77.14,1.97,19.38
BANTEN,2009-09-01,-6.11,106.16,27.97,32.61,24.08,1.2,73.39,2.0,20.56
BANTEN,2009-10-01,-6.11,106.16,28.07,32.21,24.83,3.27,76.21,1.97,18.87
BANTEN,2009-11-01,-6.11,106.16,27.7,32.27,24.64,7.37,79.14,2.68,16.07
BANTEN,2009-12-01,-6.11,106.16,27.51,31.05,24.89,4.87,79.79,2.06,17.39
BANTEN,2010-01-01,-6.11,106.16,26.76,30.04,24.71,10.8,83.81,2.81,15.44
BANTEN,2010-02-01,-6.11,106.16,27.48,30.63,24.9,8.77,83.26,1.86,16.85
BANTEN,2010-03-01,-6.11,106.16,27.55,30.36,25.15,7.66,83.81,2.16,16.64
BANTEN,2010-04-01,-6.11,106.16,27.87,30.89,24.83,1.98,82.67,2.58,19.23
BANTEN,2010-05-01,-6.11,106.16,27.88,30.99,25.9,5.34,85.39,2.03,15.67
BANTEN,2010-06-01,-6.11,106.16,27.17,30.31,24.6,7.12,83.95,1.91,13.97
BANTEN,2010-07-01,-6.11,106.16,26.93,30.02,24.38,6.96,83.15,1.97,14.93
BANTEN,2010-08-01,-6.11,106.16,26.96,30.05,24.2,5.42,82.66,2.04,17.22
BANTEN,2010-09-01,-6.11,106.16,27.16,30.26,24.59,8.87,82.01,1.72,16.08
BANTEN,2010-10-01,-6.11,106.16,26.88,30.29,23.79,8.33,83.94,2.71,16.87
BANTEN,2010-11-01,-6.11,106.16,26.91,29.8,24.63,6.84,85.19,2.86,16.12
BANTEN,2010-12-01,-6.11,106.16,26.27,29.03,24.36,6.25,85.61,3.43,14.9
BANTEN,2011-01-01,-6.11,106.16,26.2,28.98,24.32,9.5,85.88,3.0,15.32
BANTEN,2011-02-01,-6.11,106.16,26.45,29.24,24.29,6.44,85.43,2.45,16.26
BANTEN,2011-03-01,-6.11,106.16,26.44,29.21,24.3,6.4,85.77,3.38,16.28
BANTEN,2011-04-01,-6.11,106.16,27.05,30.34,24.87,4.24,83.01,2.14,16.87
BANTEN,2011-05-01,-6.11,106.16,27.18,30.48,24.52,4.25,83.34,2.0,16.21
BANTEN,2011-06-01,-6.11,106.16,27.01,30.26,23.87,2.71,81.68,1.88,17.24
BANTEN,2011-07-01,-6.11,106.16,26.58,29.85,23.66,2.42,81.24,2.12,17.36
BANTEN,2011-08-01,-6.11,106.16,26.59,30.53,22.82,0.11,77.42,2.06,19.81
BANTEN,2011-09-01,-6.11,106.16,27.38,32.21,23.59,1.23,74.31,1.92,20.94
BANTEN,2011-10-01,-6.11,106.16,27.68,32.56,24.27,3.71,77.1,2.13,18.54
BANTEN,2011-11-01,-6.11,106.16,27.62,31.69,24.71,4.95,78.78,2.0,16.82
BANTEN,2011-12-01,-6.11,106.16,27.36,31.01,24.97,4.79,81.51,2.97,16.52
BANTEN,2012-01-01,-6.11,106.16,26.95,30.11,24.46,8.58,82.11,3.47,14.8
BANTEN,2012-02-01,-6.11,106.16,26.93,30.67,24.16,6.71,82.12,1.97,17.75
BANTEN,2012-03-01,-6.11,106.16,26.96,30.38,24.74,4.92,83.16,3.39,17.59
BANTEN,2012-04-01,-6.11,106.16,27.07,30.49,24.21,7.64,83.46,1.91,17.01
BANTEN,2012-05-01,-6.11,106.16,27.55,31.02,24.43,2.85,81.22,2.02,17.34
BANTEN,2012-06-01,-6.11,106.16,27.09,30.15,23.9,1.67,81.18,2.05,17.51
BANTEN,2012-07-01,-6.11,106.16,26.64,30.37,22.82,0.71,76.69,1.73,18.15
BANTEN,2012-08-01,-6.11,106.16,27.19,31.85,23.22,0.26,72.78,2.07,19.75
BANTEN,2012-09-01,-6.11,106.16,27.81,32.91,23.1,0.99,70.48,1.71,21.13
BANTEN,2012-10-01,-6.11,106.16,28.01,33.05,24.98,4.96,75.87,1.8,18.73
BANTEN,2012-11-01,-6.11,106.16,27.8,32.02,25.22,5.53,79.1,1.66,16.41
BANTEN,2012-12-01,-6.11,106.16,27.15,30.58,25.14,10.26,83.43,2.69,16.28
BANTEN,2013-01-01,-6.11,106.16,26.53,29.64,24.63,19.52,86.4,3.41,14.1
BANTEN,2013-02-01,-6.11,106.16,26.87,30.12,24.76,8.22,84.79,2.72,17.06
BANTEN,2013-03-01,-6.11,106.16,27.48,30.59,24.75,6.56,82.78,2.22,18.84
BANTEN,2013-04-01,-6.11,106.16,27.37,30.32,25.01,6.29,84.68,2.18,16.5
BANTEN,2013-05-01,-6.11,106.16,27.42,30.55,25.3,8.0,85.04,2.08,15.77
BANTEN,2013-06-01,-6.11,106.16,27.36,30.8,24.87,2.82,82.71,2.2,15.23
BANTEN,2013-07-01,-6.11,106.16,26.88,30.16,24.21,9.15,82.23,2.07,14.21
BANTEN,2013-08-01,-6.11,106.16,26.97,30.35,23.3,2.88,78.97,2.25,19.89
BANTEN,2013-09-01,-6.11,106.16,27.36,31.73,24.52,1.54,77.66,1.76,20.24
BANTEN,2013-10-01,-6.11,106.16,27.79,31.52,24.38,5.33,76.4,1.84,20.1
BANTEN,2013-11-01,-6.11,106.16,27.34,30.93,23.93,7.07,79.82,2.48,17.73
BANTEN,2013-12-01,-6.11,106.16,26.92,30.92,24.19,14.18,83.38,2.54,15.77
BANTEN,2014-01-01,-6.11,106.16,26.16,29.69,24.08,18.33,85.98,3.1,14.32
BANTEN,2014-02-01,-6.11,106.16,26.25,29.17,23.7,15.61,86.26,2.28,14.78
BANTEN,2014-03-01,-6.11,106.16,27.16,30.43,25.1,7.94,84.19,1.74,16.82
BANTEN,2014-04-01,-6.11,106.16,27.4,30.53,25.13,5.45,84.91,2.71,17.72
BANTEN,2014-05-01,-6.11,106.16,28.06,31.33,25.52,4.14,82.4,1.97,16.93
BANTEN,2014-06-01,-6.11,106.16,27.76,31.22,25.28,3.98,80.43,1.69,15.08
BANTEN,2014-07-01,-6.11,106.16,27.2,30.23,23.92,7.1,80.36,1.92,15.93
BANTEN,2014-08-01,-6.11,106.16,27.06,30.22,23.8,2.29,79.05,2.27,19.04
BANTEN,2014-09-01,-6.11,106.16,27.27,31.43,23.31,0.7,74.98,2.29,22.03
BANTEN,2014-10-01,-6.11,106.16,28.0,32.61,24.0,1.46,75.25,1.77,19.72
BANTEN,2014-11-01,-6.11,106.16,27.92,32.58,24.94,6.87,78.7,1.74,17.45
BANTEN,2014-12-01,-6.11,106.16,27.01,30.32,24.91,8.07,83.66,2.94,16.16
BANTEN,2015-01-01,-6.11,106.16,26.43,29.36,24.28,13.1,85.04,3.02,15.71
BANTEN,2015-02-01,-6.11,106.16,26.42,29.69,24.23,19.72,84.88,2.11,16.19
BANTEN,2015-03-01,-6.11,106.16,26.95,30.71,24.47,9.76,83.36,2.14,17.41
BANTEN,2015-04-01,-6.11,106.16,27.31,30.98,25.0,6.42,83.08,2.15,16.27
